,jobID,degree,location,technicalSkills,preferredSkills,jobTitle
1669,1669,Cyber Security,Seattle,"['React', 'R', 'Ruby', 'Node.js', 'Java', 'Azure', 'Javascript']",['Swift'],Information Security Analyst
1670,1670,Information Science,Boston,"['SQL', 'C++', 'React', 'Python', 'Bash', 'Scala', 'PostGres', 'Azure', 'Javascript']",['HTML/CSS'],Systems administrator
1671,1671,Information Science,Houston,"['Python', 'Angular', 'HTML/CSS', 'NumPy', 'Spring', 'Java']",[],Database Applications Specialist
1672,1672,Data Science,Boston,"['Bash', 'Javascript', 'Scala', 'Python']",['NumPy'],Data Analyst
1673,1673,Information Science,Boston,"['SQL', 'Python', 'C++', 'PostGres', 'Scikit-learn', 'MySQLWorkbench', 'Javascript']",['React'],Systems analyst
1674,1674,Cyber Security,NYC,"['Ruby', 'SQL', 'Swift', 'PostGres']",['Angular'],Network Security Engineer
1675,1675,Data Science,San Francisco,"['Swift', 'C', 'Bash', 'Python', 'Scala', 'Javascript', 'Spring', 'Java']",['SQL'],Data Engineer
1676,1676,Cyber Security,NYC,"['Node.js', 'C', 'Python', 'C++', 'Javascript', 'HTML/CSS', 'Swift', 'AWS', 'SQL']",['Oracle'],Penetration Tester
1677,1677,Computer Science,Houston,"['Python', 'Ruby', 'AWS', 'NumPy', 'Azure']",['Scala'],Software Engineer
1678,1678,Cyber Security,NYC,"['HTML/CSS', 'Java', 'C++', 'Scikit-learn', 'NumPy', 'AWS', 'Python']",['Angular'],Penetration Tester
1679,1679,Computer Science,Boston,"['Java', 'Node.js', 'Python', 'C++', 'Bash', 'PostGres', 'NumPy', 'Javascript', 'SQL']","['R', 'Swift']",Full Stack Developer
1680,1680,Data Science,Houston,"['C++', 'Bash', 'Scala', 'Angular', 'R', 'MySQLWorkbench', 'Scikit-learn', 'AWS', 'Azure', 'Python', 'SQL']",[],Data Engineer
1681,1681,Cyber Security,Houston,"['Javascript', 'Angular', 'Node.js', 'NumPy', 'PostGres', 'Azure', 'Python', 'Java', 'SQL']",['Spring'],Information Security Analyst
1682,1682,Information Science,Houston,"['Javascript', 'Bash', 'Ruby', 'NumPy', 'Spring', 'MySQLWorkbench', 'Python', 'Java', 'SQL']","['Node.js', 'Azure']",Database Applications Specialist
1683,1683,Computer Science,Boston,"['React', 'C', 'HTML/CSS', 'Javascript', 'NumPy', 'AWS', 'Scikit-learn', 'Python']",['SQL'],Front End Engineer
1684,1684,Information Science,Seattle,"['Java', 'MySQLWorkbench', 'Azure', 'Spring', 'SQL']",['Bash'],Database Applications Specialist
1685,1685,Cyber Security,NYC,"['Node.js', 'Ruby', 'Angular', 'Javascript', 'Python']","['Scikit-learn', 'Swift', 'R']",Penetration Tester
1686,1686,Computer Science,Houston,"['C++', 'Java', 'Swift', 'SQL', 'Scala', 'R', 'Node.js', 'NumPy', 'Spring', 'Javascript', 'Python']","['Azure', 'MySQLWorkbench']",Full Stack Developer
1687,1687,Information Science,NYC,"['SQL', 'HTML/CSS', 'Angular', 'C', 'Java', 'Javascript']","['Scala', 'Spring', 'Bash']",Systems administrator
1688,1688,Computer Science,Boston,"['C', 'HTML/CSS', 'AWS', 'Python']","['R', 'Java']",Front End Engineer
1689,1689,Computer Science,Seattle,"['React', 'Node.js', 'Ruby', 'Java', 'Swift', 'PostGres', 'Azure', 'Javascript', 'SQL']",['Angular'],Full Stack Developer
1690,1690,Information Science,NYC,"['SQL', 'Angular', 'Bash', 'Python', 'MySQLWorkbench', 'Spring', 'Java']",[],Systems administrator
1691,1691,Cyber Security,San Francisco,"['Swift', 'React', 'Spring', 'Azure', 'MySQLWorkbench', 'Javascript', 'Java', 'SQL']","['Bash', 'AWS', 'Python']",Cryptographer
1692,1692,Data Science,Boston,"['Node.js', 'NumPy', 'Scikit-learn', 'Javascript', 'Python', 'Java']","['HTML/CSS', 'Spring']",Data Architect
1693,1693,Data Science,Boston,"['C', 'Angular', 'Ruby', 'C++', 'Swift', 'R', 'Spring', 'AWS', 'Java']",['Python'],Machine Learning Engineer
1694,1694,Computer Science,Boston,"['Java', 'React', 'Scala', 'Python', 'Azure', 'NumPy', 'Scikit-learn', 'Javascript']","['C++', 'Bash']",Web Developer
1695,1695,Computer Science,Houston,"['Javascript', 'C++', 'HTML/CSS', 'React', 'Swift', 'Spring', 'Azure', 'AWS', 'Python', 'Java']",[],UI Developer
1696,1696,Data Science,Boston,"['C++', 'Java', 'Bash', 'Javascript', 'HTML/CSS', 'Python', 'AWS', 'PostGres', 'NumPy', 'SQL']",['MySQLWorkbench'],Data Scientist
1697,1697,Data Science,NYC,"['Scala', 'Javascript', 'Python', 'NumPy', 'PostGres', 'SQL']","['Bash', 'Java', 'C']",Data Engineer
1698,1698,Information Science,Houston,"['Javascript', 'Node.js', 'Java', 'Scala', 'Ruby', 'NumPy', 'AWS', 'MySQLWorkbench', 'Python', 'SQL']","['Scikit-learn', 'C++', 'HTML/CSS']",Data Analyst
1699,1699,Information Science,Seattle,"['HTML/CSS', 'SQL', 'Scala', 'NumPy', 'MySQLWorkbench', 'Spring', 'Python', 'Java']",['PostGres'],Data Engineer
1700,1700,Data Science,NYC,"['R', 'Bash', 'SQL', 'Scala', 'C++', 'Ruby', 'Angular']","['Azure', 'C']",Data Analyst
1701,1701,Cyber Security,Seattle,"['C', 'R', 'Swift', 'MySQLWorkbench', 'Oracle', 'Java', 'SQL']",['Spring'],Network Security Engineer
1702,1702,Data Science,Houston,"['Javascript', 'Java', 'Scikit-learn', 'Python']",[],Data Architect
1703,1703,Data Science,Boston,"['Bash', 'Ruby', 'Python', 'Java', 'Angular', 'Azure']","['React', 'Javascript']",Data Engineer
1704,1704,Computer Science,San Francisco,"['Python', 'Scikit-learn', 'PostGres', 'SQL']",['Scala'],Software Developer
1705,1705,Data Science,NYC,"['Node.js', 'Java', 'R', 'Swift', 'Ruby', 'C++', 'Azure', 'Javascript']",['Python'],Data Analyst
1706,1706,Computer Science,Seattle,"['Python', 'Javascript', 'AWS', 'Azure', 'Oracle', 'Scikit-learn', 'SQL']",['Java'],Full Stack Developer
1707,1707,Computer Science,Boston,"['R', 'Swift', 'Python', 'SQL', 'Node.js', 'NumPy', 'Javascript']","['Scala', 'AWS', 'React']",Full Stack Developer
1708,1708,Computer Science,NYC,"['C++', 'Node.js', 'R', 'NumPy', 'Javascript', 'Python']","['Spring', 'Java']",Front End Engineer
1709,1709,Computer Science,Seattle,"['Bash', 'Node.js', 'Scikit-learn', 'Javascript', 'Python', 'SQL']","['Oracle', 'HTML/CSS']",Full Stack Developer
1710,1710,Cyber Security,Seattle,"['Java', 'C', 'Swift', 'PostGres', 'AWS', 'Scikit-learn', 'Python', 'SQL']",[],Penetration Tester
1711,1711,Data Science,Boston,"['Javascript', 'C', 'Java', 'NumPy', 'Python']","['HTML/CSS', 'Bash', 'Ruby']",Data Architect
1712,1712,Data Science,Boston,"['Python', 'Javascript', 'Swift', 'Java', 'SQL', 'C', 'Oracle', 'PostGres']",['Azure'],Database Application Specialist
1713,1713,Computer Science,Houston,"['Python', 'React', 'Scikit-learn', 'Azure', 'PostGres', 'Javascript', 'SQL']","['Java', 'Scala', 'Bash']",Full Stack Developer
1714,1714,Computer Science,NYC,"['Ruby', 'React', 'Oracle', 'Javascript', 'SQL']",['C++'],UI Developer
1715,1715,Computer Science,Boston,"['C', 'React', 'R', 'Angular', 'Azure', 'Spring', 'Scikit-learn', 'Javascript', 'Python', 'Java']","['Bash', 'NumPy']",Web Developer
1716,1716,Cyber Security,Boston,"['Scala', 'Bash', 'HTML/CSS', 'React', 'Javascript', 'SQL']","['Java', 'C++', 'C', 'PostGres']",Network Security Engineer
1717,1717,Cyber Security,Boston,"['C', 'Javascript', 'Java', 'Python', 'MySQLWorkbench', 'SQL']","['Oracle', 'Spring']",Network Security Engineer
1718,1718,Information Science,San Francisco,"['C++', 'MySQLWorkbench', 'Spring', 'AWS', 'Python', 'Java', 'SQL']","['Scikit-learn', 'Bash']",Systems administrator
1719,1719,Data Science,Houston,"['C++', 'HTML/CSS', 'PostGres', 'Scikit-learn', 'NumPy', 'Python', 'SQL']",['Javascript'],Data Architect
1720,1720,Data Science,San Francisco,"['Javascript', 'R', 'MySQLWorkbench', 'SQL']","['Angular', 'Oracle']",Database Application Specialist
1721,1721,Information Science,NYC,"['React', 'Javascript', 'Angular', 'Bash', 'Java', 'Azure', 'PostGres', 'Python', 'SQL']","['Ruby', 'NumPy', 'Oracle']",Data Engineer
1722,1722,Data Science,Seattle,"['Swift', 'Angular', 'Ruby', 'Node.js', 'C', 'Scala', 'Azure', 'Javascript', 'Python']","['AWS', 'C++']",Data Scientist
1723,1723,Computer Science,San Francisco,"['Bash', 'Ruby', 'Node.js', 'Python', 'C', 'Scikit-learn', 'PostGres', 'MySQLWorkbench', 'Javascript', 'SQL']",['Oracle'],Full Stack Developer
1724,1724,Information Science,San Francisco,"['Ruby', 'R', 'Java', 'SQL', 'Angular', 'Swift', 'AWS', 'Javascript']","['Python', 'React']",Systems analyst
1725,1725,Computer Science,Seattle,"['Java', 'HTML/CSS', 'Angular', 'Node.js', 'Swift', 'PostGres', 'Javascript', 'SQL']","['Oracle', 'Spring']",Full Stack Developer
1726,1726,Cyber Security,NYC,"['R', 'Javascript', 'Node.js', 'React', 'Python', 'Java', 'C', 'Scikit-learn', 'NumPy']",['Scala'],Data Recovery Professional
1727,1727,Computer Science,NYC,"['Swift', 'SQL', 'Node.js', 'Python', 'C++', 'Java', 'Scikit-learn', 'PostGres', 'Azure', 'Javascript']",['Oracle'],Full Stack Developer
1728,1728,Data Science,San Francisco,"['Node.js', 'Swift', 'C++', 'Scala', 'R', 'HTML/CSS', 'Oracle', 'AWS', 'Javascript', 'SQL']","['Azure', 'MySQLWorkbench', 'React', 'Ruby', 'Python']",Data Scientist
1729,1729,Computer Science,Boston,"['Spring', 'Oracle', 'Azure', 'Python', 'Java', 'SQL']","['C', 'AWS', 'Angular']",Programmer
1730,1730,Information Science,Boston,"['Swift', 'Java', 'PostGres', 'Scikit-learn', 'AWS', 'Python', 'SQL']",[],Data Engineer
1731,1731,Information Science,Houston,"['Scala', 'SQL', 'Ruby', 'Azure', 'Oracle', 'AWS', 'PostGres', 'Python']",['Javascript'],Intelligence Specialist
1732,1732,Data Science,Boston,"['C++', 'Bash', 'MySQLWorkbench', 'SQL']",[],Data Architect
1733,1733,Cyber Security,Houston,"['HTML/CSS', 'Node.js', 'Java', 'C++', 'Angular', 'MySQLWorkbench', 'Spring', 'AWS', 'Javascript', 'Python', 'SQL']",['Scala'],Cryptographer
1734,1734,Information Science,Seattle,"['Ruby', 'Swift', 'React', 'Azure', 'Scikit-learn', 'MySQLWorkbench', 'Javascript', 'Python', 'SQL']",['NumPy'],Intelligence Specialist
1735,1735,Data Science,Houston,"['React', 'NumPy', 'Scikit-learn', 'AWS', 'Javascript', 'Python', 'SQL']","['PostGres', 'R', 'Java']",Data Scientist
1736,1736,Computer Science,Boston,"['SQL', 'C', 'React', 'Ruby', 'Node.js', 'HTML/CSS', 'Oracle', 'NumPy', 'Javascript', 'Python']","['R', 'MySQLWorkbench', 'Swift']",Full Stack Developer
1737,1737,Information Science,NYC,"['HTML/CSS', 'C', 'Bash', 'Node.js', 'Javascript', 'SQL', 'Java', 'Angular', 'Scikit-learn', 'Python']",['MySQLWorkbench'],Systems administrator
1738,1738,Information Science,NYC,"['SQL', 'Azure']",['Bash'],Systems administrator
1739,1739,Cyber Security,Seattle,"['C++', 'R', 'React', 'MySQLWorkbench', 'Javascript', 'SQL']","['NumPy', 'Oracle', 'Python']",Data Recovery Professional
1740,1740,Cyber Security,San Francisco,"['Python', 'C++', 'R', 'Angular', 'Node.js', 'Bash', 'NumPy', 'MySQLWorkbench', 'AWS', 'Javascript', 'SQL']","['Ruby', 'PostGres', 'React']",Cryptographer
1741,1741,Information Science,San Francisco,"['Ruby', 'React', 'Azure', 'Oracle', 'Javascript', 'SQL']",[],Data Engineer
1742,1742,Information Science,Houston,"['C', 'C++', 'Angular', 'Swift', 'Python', 'Node.js', 'Java', 'Javascript', 'MySQLWorkbench', 'SQL']",[],Database Applications Specialist
1743,1743,Computer Science,Houston,"['C++', 'SQL', 'Ruby', 'HTML/CSS', 'MySQLWorkbench']","['Java', 'C', 'Javascript']",UI Developer
1744,1744,Data Science,San Francisco,"['Angular', 'C++', 'Python', 'Swift', 'HTML/CSS', 'Bash', 'NumPy', 'SQL']",['Oracle'],Data Scientist
1745,1745,Computer Science,San Francisco,"['HTML/CSS', 'Ruby', 'Java', 'R', 'Python', 'Angular', 'PostGres', 'SQL']",['AWS'],Full Stack Developer
1746,1746,Computer Science,San Francisco,"['Bash', 'SQL', 'HTML/CSS', 'Scala', 'AWS', 'MySQLWorkbench', 'Python']",[],Full Stack Developer
1747,1747,Information Science,Seattle,"['Python', 'Bash', 'Spring', 'Java']","['AWS', 'C']",Data Analyst
1748,1748,Cyber Security,Boston,"['React', 'Spring', 'AWS', 'MySQLWorkbench', 'Javascript', 'Java', 'SQL']","['NumPy', 'Python']",Data Recovery Professional
1749,1749,Data Science,Boston,"['Scala', 'Java', 'Javascript', 'Python', 'MySQLWorkbench', 'PostGres', 'SQL']","['Scikit-learn', 'Swift', 'Spring']",Data Scientist
1750,1750,Computer Science,Houston,"['C++', 'Swift', 'Javascript', 'Scala', 'Ruby', 'Node.js', 'C', 'Azure', 'PostGres', 'Oracle', 'Java', 'SQL']","['Spring', 'Bash']",Full Stack Developer
1751,1751,Computer Science,San Francisco,"['SQL', 'Swift', 'Angular', 'C++', 'Javascript', 'Java', 'Node.js', 'MySQLWorkbench', 'AWS', 'NumPy', 'Python']",['R'],Full Stack Developer
1752,1752,Data Science,NYC,"['Node.js', 'React', 'Bash', 'Ruby', 'Scala', 'HTML/CSS', 'Oracle', 'AWS', 'Azure', 'NumPy', 'Javascript', 'Python', 'SQL']","['Angular', 'Swift']",Data Scientist
1753,1753,Information Science,San Francisco,"['HTML/CSS', 'Bash', 'Python', 'Scala', 'R', 'Angular', 'Javascript', 'Ruby', 'Oracle', 'MySQLWorkbench', 'Scikit-learn', 'SQL']",['PostGres'],Database Applications Specialist
1754,1754,Cyber Security,Boston,"['Java', 'Angular', 'C++', 'Oracle', 'Spring', 'Scikit-learn', 'Python', 'SQL']","['MySQLWorkbench', 'Scala']",Information Security Analyst
1755,1755,Data Science,Houston,"['Swift', 'Node.js', 'R', 'Angular', 'Azure', 'Javascript', 'Java', 'SQL']","['MySQLWorkbench', 'Spring', 'Scala', 'Ruby']",Data Scientist
1756,1756,Data Science,Houston,"['Angular', 'HTML/CSS', 'C++', 'Azure', 'Spring', 'Java']","['Ruby', 'NumPy', 'Bash', 'Python']",Machine Learning Engineer
1757,1757,Data Science,San Francisco,"['R', 'C++', 'Scikit-learn', 'Spring', 'MySQLWorkbench', 'Python', 'Java', 'SQL']",['PostGres'],Database Application Specialist
1758,1758,Data Science,Houston,"['Angular', 'Ruby', 'C', 'HTML/CSS', 'Oracle', 'MySQLWorkbench', 'PostGres', 'Python', 'SQL']",['NumPy'],Data Analyst
1759,1759,Information Science,Boston,"['Javascript', 'Bash', 'Ruby', 'Python', 'Oracle', 'Scikit-learn', 'SQL']","['C++', 'Azure']",Systems administrator
1760,1760,Computer Science,Houston,"['Scala', 'Node.js', 'C++', 'C', 'SQL', 'Azure', 'Spring', 'Javascript', 'Java']",['Oracle'],Full Stack Developer
1761,1761,Computer Science,NYC,"['R', 'Python', 'Angular', 'Ruby', 'Java', 'HTML/CSS', 'MySQLWorkbench', 'Spring', 'Javascript', 'SQL']",['React'],Full Stack Developer
1762,1762,Data Science,San Francisco,"['R', 'Bash', 'Swift', 'Scala', 'HTML/CSS', 'React', 'Node.js', 'AWS', 'Azure', 'Oracle', 'Javascript', 'Python', 'SQL']",['Ruby'],Machine Learning Engineer
1763,1763,Computer Science,Houston,"['Ruby', 'R', 'MySQLWorkbench', 'AWS', 'NumPy', 'Python', 'SQL']","['C', 'PostGres']",Back-end developer
1764,1764,Cyber Security,Boston,"['R', 'C++', 'HTML/CSS', 'Ruby', 'Node.js', 'Bash', 'AWS', 'Spring', 'Javascript', 'Python', 'Java']",['Swift'],Data Recovery Professional
1765,1765,Cyber Security,Seattle,"['Scala', 'Javascript', 'SQL', 'Python', 'Oracle', 'Azure']",['Swift'],Information Security Analyst
1766,1766,Data Science,Seattle,"['Swift', 'Bash', 'MySQLWorkbench', 'Scikit-learn', 'PostGres', 'Python', 'SQL']",[],Data Analyst
1767,1767,Cyber Security,Seattle,"['C', 'Node.js', 'Java', 'Angular', 'Scikit-learn', 'MySQLWorkbench', 'Azure', 'Javascript', 'Python', 'SQL']",['NumPy'],Information Security Analyst
1768,1768,Computer Science,Boston,"['React', 'Python', 'Swift', 'Bash', 'SQL', 'AWS', 'Azure', 'Javascript']","['C++', 'Java']",Full Stack Developer
1769,1769,Cyber Security,NYC,"['Node.js', 'Bash', 'SQL', 'Scala', 'R', 'C', 'Javascript']","['Azure', 'C++', 'Swift']",Information Security Analyst
1770,1770,Data Science,Seattle,"['Scala', 'AWS', 'Oracle', 'PostGres', 'Azure', 'SQL']","['Javascript', 'Python']",Data Engineer
1771,1771,Cyber Security,Houston,"['Ruby', 'Javascript', 'React', 'R', 'Oracle', 'AWS', 'MySQLWorkbench', 'SQL']","['Python', 'C++']",Information Security Analyst
1772,1772,Cyber Security,Seattle,"['Bash', 'Swift', 'Node.js', 'Scala', 'R', 'Angular', 'PostGres', 'Javascript', 'Python', 'SQL']","['NumPy', 'MySQLWorkbench', 'HTML/CSS']",Information Security Analyst
1773,1773,Cyber Security,Houston,"['C', 'Ruby', 'HTML/CSS', 'Python', 'Scala', 'Scikit-learn', 'Azure', 'AWS', 'NumPy']",['C++'],Penetration Tester
1774,1774,Computer Science,Boston,"['React', 'C++', 'Python', 'Scala', 'Java', 'C', 'Ruby', 'MySQLWorkbench', 'AWS', 'Azure', 'Javascript', 'SQL']",['Node.js'],Full Stack Developer
1775,1775,Computer Science,NYC,"['React', 'Ruby', 'Javascript', 'NumPy', 'PostGres', 'Oracle', 'Python', 'Java', 'SQL']","['Angular', 'Spring']",Full Stack Developer
1776,1776,Computer Science,Houston,"['Ruby', 'HTML/CSS', 'SQL', 'Python', 'C++', 'Spring', 'Azure', 'Java']",['NumPy'],Full Stack Developer
1777,1777,Cyber Security,San Francisco,"['R', 'HTML/CSS', 'C++', 'Javascript', 'C', 'AWS', 'SQL']","['NumPy', 'Swift', 'MySQLWorkbench', 'Python', 'Scala']",Penetration Tester
1778,1778,Cyber Security,Seattle,"['Swift', 'R', 'Oracle', 'Scikit-learn', 'MySQLWorkbench', 'Python', 'SQL']",['NumPy'],Data Recovery Professional
1779,1779,Data Science,Houston,"['React', 'C++', 'R', 'Azure', 'Scikit-learn', 'Javascript', 'Python', 'SQL']",['PostGres'],Data Scientist
1780,1780,Data Science,NYC,"['HTML/CSS', 'React', 'Node.js', 'Angular', 'AWS', 'Javascript']","['Python', 'Ruby']",Data Engineer
1781,1781,Data Science,Seattle,"['C++', 'Scala', 'SQL', 'HTML/CSS', 'AWS', 'Javascript', 'Python']","['Java', 'PostGres', 'NumPy', 'Node.js', 'React']",Data Architect
1782,1782,Cyber Security,San Francisco,"['SQL', 'Java', 'Angular', 'R', 'HTML/CSS', 'AWS', 'Python']",['Scikit-learn'],Network Security Engineer
1783,1783,Cyber Security,Seattle,"['Ruby', 'Swift', 'MySQLWorkbench', 'Spring', 'Java', 'SQL']",[],Penetration Tester
1784,1784,Cyber Security,NYC,"['Javascript', 'React', 'C', 'Java', 'Azure']","['Bash', 'Scala']",Network Security Engineer
1785,1785,Computer Science,Houston,"['Javascript', 'C', 'HTML/CSS', 'SQL', 'Swift', 'NumPy', 'Azure', 'MySQLWorkbench', 'Python']","['Java', 'AWS']",Full Stack Developer
1786,1786,Information Science,Houston,"['HTML/CSS', 'Scala', 'AWS', 'Oracle', 'Python', 'SQL']",['MySQLWorkbench'],Database Applications Specialist
1787,1787,Data Science,NYC,"['Bash', 'Ruby', 'Node.js', 'Swift', 'C++', 'Azure', 'Javascript', 'SQL']","['HTML/CSS', 'R', 'Scala', 'PostGres']",Data Analyst
1788,1788,Computer Science,Boston,"['Java', 'C++', 'Swift', 'Bash', 'C', 'Azure', 'Scikit-learn', 'Python']","['Angular', 'AWS', 'HTML/CSS']",DevOps Engineer
1789,1789,Information Science,Houston,"['Scala', 'SQL', 'HTML/CSS', 'Javascript', 'Spring', 'Java']","['React', 'R']",Data Analyst
1790,1790,Cyber Security,San Francisco,"['SQL', 'R', 'Scikit-learn', 'MySQLWorkbench', 'AWS', 'Python']","['Bash', 'C']",Penetration Tester
1791,1791,Data Science,Boston,"['C++', 'Bash', 'Ruby', 'Azure', 'Python']","['Scikit-learn', 'Scala']",Data Scientist
1792,1792,Cyber Security,Houston,"['Node.js', 'HTML/CSS', 'Javascript', 'C', 'PostGres', 'Oracle', 'NumPy', 'Python', 'SQL']",[],Penetration Tester
1793,1793,Computer Science,Boston,"['R', 'C++', 'Python']",['AWS'],Software Engineer
1794,1794,Information Science,Boston,"['C++', 'React', 'Ruby', 'HTML/CSS', 'Oracle', 'Javascript', 'Python', 'SQL']",['AWS'],Systems administrator
1795,1795,Information Science,Boston,"['SQL', 'R', 'C', 'HTML/CSS', 'Node.js', 'Bash', 'MySQLWorkbench', 'Javascript']",[],Database Applications Specialist
1796,1796,Data Science,Seattle,"['Angular', 'C++', 'Python', 'Bash', 'R', 'Ruby', 'SQL', 'PostGres', 'Scikit-learn']",['C'],Data Scientist
1797,1797,Data Science,San Francisco,"['Javascript', 'Ruby', 'Java', 'Scala', 'C++', 'Node.js', 'Oracle', 'Spring', 'Python', 'SQL']","['Scikit-learn', 'R']",Data Analyst
1798,1798,Information Science,Seattle,"['SQL', 'Ruby', 'Javascript', 'Scala', 'Spring', 'Azure', 'Oracle', 'AWS', 'Java']","['Node.js', 'Python']",Systems administrator
1799,1799,Computer Science,Houston,"['C', 'Javascript', 'Scala', 'Angular', 'Spring', 'NumPy', 'MySQLWorkbench', 'Scikit-learn', 'Python', 'Java', 'SQL']",['R'],Full Stack Developer
1800,1800,Cyber Security,Seattle,"['C++', 'SQL', 'PostGres', 'AWS', 'Oracle', 'Python', 'Java']","['Swift', 'Spring']",Cryptographer
1801,1801,Information Science,NYC,"['C', 'SQL', 'Spring', 'Java']",['Ruby'],Systems administrator
